Date,Northman Global Income,BofAML GBP LIBOR 1 Mon CM TR GBP
19/06/2014,1221.101215,1217.868408
20/06/2014,1206.19721,1205.867752
23/06/2014,1180.864098,1185.418783
24/06/2014,1199.367724,1200.419602
25/06/2014,1207.521067,1207.008919
26/06/2014,1191.990348,1194.474492
27/06/2014,1188.942387,1192.0081
30/06/2014,1177.507071,1182.749925
01/07/2014,1156.655165,1165.834891
02/07/2014,1162.578344,1170.657241
03/07/2014,1168.57551,1175.534808
04/07/2014,1127.548631,1142.201699
07/07/2014,1124.017835,1139.311971
08/07/2014,1149.72912,1160.368335
09/07/2014,1139.975959,1152.416981
10/07/2014,1163.685783,1171.780001
11/07/2014,1169.886643,1176.823221
14/07/2014,1174.304387,1180.412375
15/07/2014,1167.389334,1174.798571
16/07/2014,1161.682733,1170.160281
17/07/2014,1170.437766,1177.283369
18/07/2014,1182.151441,1186.799226
21/07/2014,1184.353572,1188.5846
22/07/2014,1203.180911,1203.843102
23/07/2014,1189.852972,1193.075643
24/07/2014,1182.124281,1186.817632
25/07/2014,1201.443264,1202.481064
28/07/2014,1204.199084,1204.70818
29/07/2014,1207.844825,1207.653126
30/07/2014,1217.899521,1215.770134
31/07/2014,1221.576404,1218.733486
01/08/2014,1217.828733,1215.714916
04/08/2014,1223.423916,1220.224365
05/08/2014,1227.744184,1223.703082
06/08/2014,1231.770148,1226.942523
07/08/2014,1240.262292,1233.771117
08/08/2014,1237.397102,1231.470377
11/08/2014,1233.341886,1228.212531
12/08/2014,1249.803856,1241.446382
13/08/2014,1244.982968,1237.581141
14/08/2014,1245.281171,1237.820418
15/08/2014,1244.845315,1237.470705
18/08/2014,1243.5149,1236.403162
19/08/2014,1243.331434,1236.255915
20/08/2014,1228.150079,1224.0712
21/08/2014,1247.754419,1239.845068
22/08/2014,1241.902618,1235.15156
25/08/2014,1233.373977,1228.30456
26/08/2014,1247.889111,1239.973909
27/08/2014,1231.687576,1226.979335
28/08/2014,1199.026906,1200.714097
29/08/2014,1192.311941,1195.284352
01/09/2014,1183.603758,1188.234888
02/09/2014,1147.029102,1158.582962
03/09/2014,1120.433276,1136.88239
04/09/2014,1153.906839,1164.325606
05/09/2014,1154.96822,1165.190684
08/09/2014,1184.218079,1189.026342
09/09/2014,1202.219064,1203.622231
10/09/2014,1209.368407,1209.401688
11/09/2014,1214.269502,1213.358959
12/09/2014,1216.938781,1215.512451
15/09/2014,1222.325352,1219.856246
16/09/2014,1202.564641,1203.935131
17/09/2014,1206.913576,1207.450661
18/09/2014,1202.743765,1204.082379
19/09/2014,1173.006232,1180.044256
22/09/2014,1161.520612,1170.712458
23/09/2014,1173.571199,1180.52281
24/09/2014,1207.600373,1208.168491
25/09/2014,1191.901235,1195.486817
26/09/2014,1191.969411,1195.542035
29/09/2014,1201.241327,1203.051648
30/09/2014,1166.258105,1174.761759
01/10/2014,1191.212176,1195.063481
02/10/2014,1202.91288,1204.542527
03/10/2014,1210.925974,1211.021408
06/10/2014,1218.813005,1217.389854
07/10/2014,1243.440829,1237.249834
08/10/2014,1259.161333,1249.876291
09/10/2014,1267.477925,1256.539231
10/10/2014,1271.986795,1260.14679
13/10/2014,1262.594272,1252.637178
14/10/2014,1265.88133,1255.269223
15/10/2014,1262.362566,1252.453118
16/10/2014,1248.295415,1241.1887
17/10/2014,1255.909316,1247.299463
20/10/2014,1276.390973,1263.717537
21/10/2014,1273.672724,1261.54564
22/10/2014,1275.031264,1262.631588
23/10/2014,1272.152382,1260.330849
24/10/2014,1266.558388,1255.858212
27/10/2014,1264.05138,1253.851968
28/10/2014,1266.327477,1255.674153
29/10/2014,1276.769121,1264.030438
30/10/2014,1272.991021,1261.011868
31/10/2014,1282.430622,1268.558292
03/11/2014,1282.430622,1268.558292
04/11/2014,1280.309321,1266.864948
05/11/2014,1286.371452,1271.705704
06/11/2014,1285.679297,1271.153526
07/11/2014,1294.307231,1278.037338
10/11/2014,1291.026977,1275.423698
11/11/2014,1294.328641,1278.055744
12/11/2014,1293.635628,1277.503566
13/11/2014,1292.226653,1276.380805
14/11/2014,1280.333828,1266.90176
17/11/2014,1287.27179,1272.44194
18/11/2014,1296.94012,1280.154018
19/11/2014,1285.547138,1271.079903
20/11/2014,1277.404033,1264.582615
21/11/2014,1237.38584,1232.611544
24/11/2014,1241.666162,1236.05345
25/11/2014,1250.736679,1243.342191
26/11/2014,1246.034208,1239.568979
27/11/2014,1260.589324,1251.256734
28/11/2014,1268.285922,1257.422715
01/12/2014,1293.037218,1277.227477
02/12/2014,1296.985977,1280.374889
03/12/2014,1310.895991,1291.455248
04/12/2014,1314.415681,1294.252947
05/12/2014,1310.245377,1290.939883
08/12/2014,1303.60032,1285.657386
09/12/2014,1281.465155,1268.042927
10/12/2014,1272.176211,1260.625344
11/12/2014,1280.553894,1267.325096
12/12/2014,1253.267425,1245.532495
15/12/2014,1261.642454,1252.250653
16/12/2014,1267.156703,1256.668073
17/12/2014,1296.660838,1280.282859
18/12/2014,1291.023911,1275.791816
19/12/2014,1309.02775,1290.148428
22/12/2014,1326.248376,1303.842428
23/12/2014,1320.330661,1299.14892
24/12/2014,1322.881097,1301.17357
25/12/2014,1327.867932,1305.130805
26/12/2014,1319.44189,1298.449495
29/12/2014,1304.164628,1286.320017
30/12/2014,1317.463184,1296.903417
31/12/2014,1319.966045,1298.891219
01/01/2015,1311.921292,1292.504422
02/01/2015,1317.825896,1297.19793
05/01/2015,1321.765857,1300.326935
06/01/2015,1329.488137,1306.456068
07/01/2015,1312.423388,1292.927721
08/01/2015,1292.925431,1277.429906
09/01/2015,1296.226868,1280.062007
12/01/2015,1302.093826,1284.73709
13/01/2015,1288.592153,1273.988055
14/01/2015,1289.999483,1275.110834
15/01/2015,1279.223089,1266.515236
16/01/2015,1316.035488,1295.927848
19/01/2015,1312.120259,1292.817267
20/01/2015,1289.869962,1275.129167
21/01/2015,1293.515569,1278.037356
22/01/2015,1298.917703,1282.344321
23/01/2015,1296.029515,1280.043582
26/01/2015,1297.969483,1281.58966
27/01/2015,1304.022278,1286.412047
28/01/2015,1306.843303,1288.657513
29/01/2015,1308.277645,1289.798716
30/01/2015,1312.488972,1293.148629
02/02/2015,1293.340669,1277.926902
03/02/2015,1312.801268,1293.44305
04/02/2015,1314.561007,1294.841918
05/02/2015,1301.475376,1284.442577
06/02/2015,1294.356442,1278.773593
09/02/2015,1288.515115,1274.116841
10/02/2015,1293.636013,1278.202991
11/02/2015,1272.559164,1261.398429
12/02/2015,1259.996501,1251.348782
13/02/2015,1256.643976,1248.6615
16/02/2015,1248.336031,1241.998524
17/02/2015,1265.869255,1256.079047
18/02/2015,1269.638625,1259.097689
19/02/2015,1255.426298,1247.722781
20/02/2015,1238.355376,1234.028799
23/02/2015,1238.263874,1233.955194
24/02/2015,1231.514015,1228.525449
25/02/2015,1237.753554,1233.550228
26/02/2015,1238.348427,1234.028799
27/02/2015,1264.707487,1255.232447
02/03/2015,1266.821362,1256.925737
03/03/2015,1269.096891,1258.747905
04/03/2015,1260.589231,1251.937717
05/03/2015,1248.166644,1241.98019
06/03/2015,1217.641888,1217.463478
09/03/2015,1194.95471,1199.149594
10/03/2015,1214.852377,1215.273192
11/03/2015,1219.843251,1219.304069
12/03/2015,1209.647898,1211.07659
13/03/2015,1198.24042,1201.855299
16/03/2015,1174.719053,1182.805179
17/03/2015,1187.960258,1193.572638
18/03/2015,1208.581391,1210.303595
19/03/2015,1229.478577,1227.200188
20/03/2015,1244.23463,1239.090426
23/03/2015,1247.852296,1241.998524
24/03/2015,1247.852296,1241.998524
25/03/2015,1257.635036,1249.857885
26/03/2015,1252.724555,1245.919037
27/03/2015,1255.842807,1248.422259
30/03/2015,1251.346615,1244.814683
31/03/2015,1228.010897,1226.077409
01/04/2015,1225.20217,1223.813518
02/04/2015,1208.037738,1209.972235
03/04/2015,1191.036257,1196.223072
06/04/2015,1202.428794,1205.462786
07/04/2015,1219.641411,1219.396098
08/04/2015,1228.283639,1226.371922
09/04/2015,1234.540453,1231.415124
10/04/2015,1232.780414,1229.997922
13/04/2015,1232.323375,1229.629804
14/04/2015,1247.358788,1241.740859
15/04/2015,1246.14482,1240.765382
16/04/2015,1239.594995,1235.501272
17/04/2015,1243.644275,1238.759155
20/04/2015,1227.230619,1225.562079
21/04/2015,1205.929813,1208.389398
22/04/2015,1205.26999,1207.855555
23/04/2015,1201.266617,1204.616186
24/04/2015,1201.175601,1204.542491
27/04/2015,1195.720085,1200.125072
28/04/2015,1167.831733,1177.522646
29/04/2015,1159.785563,1170.970123
30/04/2015,1119.114575,1137.802722
01/05/2015,1054.40705,1084.646391
04/05/2015,1094.774692,1118.218758
05/05/2015,1072.00919,1099.426393
06/05/2015,1119.25534,1138.59414
07/05/2015,1131.772956,1148.883027
08/05/2015,1089.265935,1114.022246
11/05/2015,1094.788256,1118.586876
12/05/2015,1119.485966,1138.980682
13/05/2015,1085.63228,1111.150905
14/05/2015,1092.663276,1116.967192
15/05/2015,1108.614959,1130.145844
18/05/2015,1127.137898,1145.404328
19/05/2015,1110.727818,1131.931163
20/05/2015,1102.234271,1124.936917
21/05/2015,1094.825183,1118.826207
22/05/2015,1106.636915,1128.581341
25/05/2015,1127.095247,1145.441175
26/05/2015,1117.635438,1137.673844
27/05/2015,1099.083864,1122.41536
28/05/2015,1100.109791,1123.26205
29/05/2015,1061.541765,1091.438155
01/06/2015,1082.888727,1109.181527
02/06/2015,1067.170283,1096.16851
03/06/2015,1099.866043,1123.317232
04/06/2015,1066.393093,1095.689938
05/06/2015,1055.379645,1086.542254
08/06/2015,1089.080432,1114.592847
09/06/2015,1091.50592,1116.599074
10/06/2015,1104.306782,1127.182474
11/06/2015,1141.996079,1158.270043
12/06/2015,1148.128861,1163.294911
15/06/2015,1150.422611,1165.17226
16/06/2015,1159.06161,1172.240113
17/06/2015,1168.389667,1179.860233
18/06/2015,1158.234214,1171.577572
19/06/2015,1151.723585,1166.258191
22/06/2015,1135.36458,1152.877147
23/06/2015,1150.86852,1165.59565
24/06/2015,1159.71022,1172.829138
25/06/2015,1153.919264,1168.098783
26/06/2015,1152.298614,1166.773611
29/06/2015,1153.041187,1167.38097
30/06/2015,1159.320474,1172.516202
01/07/2015,1174.596627,1184.995465
02/07/2015,1168.474616,1180.007444
03/07/2015,1156.807683,1170.491551
06/07/2015,1173.135185,1183.835838
07/07/2015,1163.649865,1176.105355
08/07/2015,1155.826114,1169.718557
09/07/2015,1155.983662,1169.847345
10/07/2015,1160.892411,1173.859887
13/07/2015,1167.495448,1179.252784
14/07/2015,1156.665757,1170.417946
15/07/2015,1154.166091,1168.374871
16/07/2015,1140.97562,1157.589078
17/07/2015,1136.506569,1153.92623
20/07/2015,1141.420863,1157.957196
21/07/2015,1114.807176,1136.146189
22/07/2015,1101.30701,1125.028946
23/07/2015,1107.572196,1130.201026
24/07/2015,1134.893623,1152.729845
27/07/2015,1137.181568,1154.607284
28/07/2015,1148.603257,1163.975876
29/07/2015,1149.660079,1164.84099
30/07/2015,1143.115818,1159.484851
31/07/2015,1136.758876,1154.276014
03/08/2015,1150.311122,1165.393167
04/08/2015,1162.79362,1175.608449
05/08/2015,1158.759018,1172.313809
06/08/2015,1154.456916,1168.798261
07/08/2015,1163.369733,1176.087021
10/08/2015,1169.050225,1180.725257
11/08/2015,1136.12935,1153.871048
12/08/2015,1127.896448,1147.116042
13/08/2015,1124.581312,1144.392003
14/08/2015,1104.814036,1128.139617
17/08/2015,1102.918027,1126.575115
18/08/2015,1094.310877,1119.470414
19/08/2015,1064.189086,1094.56716
20/08/2015,1046.767794,1080.08176
21/08/2015,1078.47121,1106.531003
24/08/2015,1088.103481,1114.519241
25/08/2015,1097.285958,1122.120848
26/08/2015,1086.128004,1112.899467
27/08/2015,1082.216341,1109.660009
28/08/2015,1092.943367,1118.550119
31/08/2015,1128.081013,1147.613037
01/09/2015,1131.126601,1150.11626
02/09/2015,1144.570225,1161.159807
03/09/2015,1135.474223,1153.705413
04/09/2015,1128.343636,1147.852278
07/09/2015,1094.998302,1120.445892
08/09/2015,1104.74722,1128.507735
09/09/2015,1090.521435,1116.764709
10/09/2015,1063.990579,1094.806491
11/09/2015,1054.763405,1087.131189
14/09/2015,1045.795495,1079.65837
15/09/2015,1058.452404,1090.223436
16/09/2015,1065.481299,1096.076481
17/09/2015,1056.008393,1088.198786
18/09/2015,1030.80021,1067.197621
21/09/2015,1025.479927,1062.743354
22/09/2015,1046.760552,1080.578666
23/09/2015,1001.950994,1043.177904
24/09/2015,1023.849171,1061.620575
25/09/2015,1051.549292,1084.848874
28/09/2015,1046.473946,1080.615514
29/09/2015,1054.079517,1086.965554
30/09/2015,1071.498482,1101.487801
01/10/2015,1058.518565,1090.701918
02/10/2015,1092.103402,1118.678906
05/10/2015,1086.834176,1114.316759
06/10/2015,1056.159991,1088.898175
07/10/2015,1037.412338,1073.271572
08/10/2015,1050.987366,1084.627967
09/10/2015,1039.803364,1075.296223
12/10/2015,1004.871079,1046.086003
13/10/2015,992.3683693,1035.557874
14/10/2015,1001.111087,1042.938574
15/10/2015,971.5602122,1018.035409
16/10/2015,1008.593413,1049.435915
19/10/2015,1034.115427,1070.915562
20/10/2015,1042.445693,1077.891474
21/10/2015,1079.452643,1108.831743
22/10/2015,1066.528559,1098.101131
23/10/2015,1061.707704,1094.088678
26/10/2015,1081.039916,1110.193852
27/10/2015,1064.32063,1096.315722
28/10/2015,1043.299907,1078.81177
29/10/2015,1075.352688,1105.610708
30/10/2015,1093.779534,1120.924463
02/11/2015,1094.024011,1121.126946
03/11/2015,1106.425055,1131.39741
04/11/2015,1105.133174,1130.329903
05/11/2015,1101.436448,1127.274503
06/11/2015,1116.769591,1139.956159
09/11/2015,1112.97586,1136.827154
10/11/2015,1100.264448,1126.335784
11/11/2015,1104.914435,1130.182602
12/11/2015,1080.509061,1110.009793
13/11/2015,1103.362827,1128.986217
16/11/2015,1111.109282,1135.391529
17/11/2015,1103.396538,1129.023065
18/11/2015,1111.298732,1135.557164
19/11/2015,1117.005427,1140.269096
20/11/2015,1114.439236,1138.152416
23/11/2015,1113.32402,1137.23212
24/11/2015,1115.130327,1138.723017
25/11/2015,1116.557961,1139.900978
26/11/2015,1095.896217,1122.857084
27/11/2015,1095.762826,1122.746631
30/11/2015,1117.390481,1140.655638
01/12/2015,1111.075298,1135.446711
02/12/2015,1104.656014,1130.145844
03/12/2015,1108.796995,1133.569362
04/12/2015,1092.421182,1120.041015
07/12/2015,1108.058976,1132.99876
08/12/2015,1102.556698,1128.452464
09/12/2015,1117.57804,1140.876455
10/12/2015,1116.618566,1140.085037
11/12/2015,1126.055862,1147.870702
14/12/2015,1152.985556,1170.049827
15/12/2015,1153.47959,1170.454794
16/12/2015,1148.696387,1166.53428
17/12/2015,1150.872839,1168.31969
18/12/2015,1162.522164,1177.87234
21/12/2015,1163.624212,1178.774212
22/12/2015,1157.123028,1173.454921
23/12/2015,1141.169292,1160.386723
24/12/2015,1130.077903,1151.275796
25/12/2015,1135.355489,1155.61961
28/12/2015,1143.279245,1162.135285
29/12/2015,1143.839617,1162.595433
30/12/2015,1125.793841,1147.778673
31/12/2015,1113.213742,1137.41618
01/01/2016,1096.805342,1123.869409
04/01/2016,1097.983324,1124.844887
05/01/2016,1099.850872,1126.391055
06/01/2016,1097.4267,1124.384739
07/01/2016,1106.740906,1132.096888
08/01/2016,1108.032362,1133.164396
11/01/2016,1095.04756,1122.433784
12/01/2016,1102.66873,1128.746976
13/01/2016,1105.539,1131.121321
14/01/2016,1109.189944,1134.139873
15/01/2016,1108.744408,1133.771755
18/01/2016,1083.707355,1113.083526
19/01/2016,1106.521886,1132.023193
20/01/2016,1102.091327,1128.360434
21/01/2016,1120.533383,1143.618918
22/01/2016,1130.265058,1151.643914
25/01/2016,1130.89118,1152.159334
26/01/2016,1132.031537,1153.097964
27/01/2016,1123.085058,1145.735598
28/01/2016,1114.398593,1138.575716
29/01/2016,1112.994037,1137.41618
01/02/2016,1118.34353,1141.833599
02/02/2016,1132.577961,1153.576535
03/02/2016,1135.06081,1155.61961
04/02/2016,1138.865018,1158.748615
05/02/2016,1123.279618,1145.938081
08/02/2016,1097.354163,1124.568798
09/02/2016,1081.619414,1111.537448
10/02/2016,1054.695973,1089.174263
11/02/2016,1064.241667,1097.143988
12/02/2016,1060.641761,1094.14386
15/02/2016,1076.223521,1107.138452
16/02/2016,1116.708685,1140.80285
17/02/2016,1121.74812,1144.962604
18/02/2016,1129.47035,1151.331068
19/02/2016,1146.656983,1165.485197
22/02/2016,1101.957214,1128.783824
23/02/2016,1067.159272,1099.97857
24/02/2016,1102.105087,1129.096671
25/02/2016,1150.94875,1169.534498
26/02/2016,1183.284027,1196.075771
29/02/2016,1199.856982,1209.604117
01/03/2016,1187.307751,1199.388835
02/03/2016,1192.519855,1203.640619
03/03/2016,1207.699763,1216.012742
04/03/2016,1210.355899,1218.172092
07/03/2016,1214.412297,1221.46835
08/03/2016,1197.776781,1207.959318
09/03/2016,1170.109309,1185.428744
10/03/2016,1153.323958,1171.694659
11/03/2016,1124.613051,1148.133883
14/03/2016,1134.790535,1156.528768
15/03/2016,1130.944968,1153.362497
16/03/2016,1147.571762,1167.061661
17/03/2016,1190.76852,1202.548333
18/03/2016,1196.13327,1206.923296
21/03/2016,1204.38175,1213.64386
22/03/2016,1222.720895,1228.565297
23/03/2016,1175.027448,1189.877432
24/03/2016,1137.903251,1159.516547
25/03/2016,1175.185316,1190.207252
28/03/2016,1227.290366,1232.825793
29/03/2016,1261.806251,1260.815855
30/03/2016,1279.488272,1275.075712
31/03/2016,1266.082357,1264.294484
01/04/2016,1271.645625,1268.778093
04/04/2016,1251.941357,1252.91182
05/04/2016,1268.802011,1266.531438
06/04/2016,1282.492934,1277.561001
07/04/2016,1304.749744,1295.452756
08/04/2016,1304.224219,1295.031751
11/04/2016,1301.732417,1293.035371
12/04/2016,1297.876333,1289.944765
13/04/2016,1301.449483,1292.810317
14/04/2016,1307.786439,1297.889543
15/04/2016,1308.258905,1298.267865
18/04/2016,1315.920671,1304.402514
19/04/2016,1308.861236,1298.756775
20/04/2016,1316.274076,1304.691591
21/04/2016,1311.33708,1300.743454
22/04/2016,1314.706722,1303.440216
25/04/2016,1321.109924,1308.562124
26/04/2016,1313.979397,1302.864002
27/04/2016,1314.796681,1303.517821
28/04/2016,1307.403823,1297.604346
29/04/2016,1295.641531,1288.18508
02/05/2016,1292.98141,1286.050951
03/05/2016,1318.546667,1306.569624
04/05/2016,1331.48379,1316.912386
05/05/2016,1335.291571,1319.950608
06/05/2016,1345.551241,1328.13208
09/05/2016,1349.235494,1331.065536
10/05/2016,1361.008674,1340.434359
11/05/2016,1361.328612,1340.688515
12/05/2016,1367.476104,1345.571788
13/05/2016,1355.920467,1336.400857
16/05/2016,1347.435154,1329.655072
17/05/2016,1349.826165,1331.558326
18/05/2016,1347.385537,1329.616269
19/05/2016,1339.973707,1323.716375
20/05/2016,1349.70475,1331.471021
23/05/2016,1341.724755,1325.121019
24/05/2016,1337.127079,1321.458079
25/05/2016,1342.273982,1325.561426
26/05/2016,1338.070472,1322.212784
27/05/2016,1328.510251,1314.592006
30/05/2016,1319.872821,1307.696832
31/05/2016,1355.947395,1336.532785
01/06/2016,1352.243141,1333.587688
02/06/2016,1339.22687,1323.233286
03/06/2016,1344.224091,1327.216345
06/06/2016,1347.176441,1329.567766
07/06/2016,1327.253902,1313.707313
08/06/2016,1308.776349,1298.952727
09/06/2016,1300.231258,1292.109935
10/06/2016,1302.08948,1293.599945
13/06/2016,1315.882519,1304.656669
14/06/2016,1311.026909,1300.772556
15/06/2016,1336.055121,1320.80814
16/06/2016,1340.249189,1324.152901
17/06/2016,1341.218036,1324.925067
20/06/2016,1359.874705,1339.792181
21/06/2016,1359.393751,1339.409978
22/06/2016,1337.083464,1321.679252
23/06/2016,1334.560405,1319.667351
24/06/2016,1344.704737,1327.759578
27/06/2016,1361.765172,1341.348154
28/06/2016,1356.85924,1337.45046
29/06/2016,1364.394704,1343.441643
30/06/2016,1379.762863,1355.646728
01/07/2016,1372.848503,1350.167803
04/07/2016,1383.658789,1358.742544
05/07/2016,1377.415499,1353.798148
06/07/2016,1365.783229,1344.577517
07/07/2016,1329.347396,1315.646119
08/07/2016,1309.597688,1299.877505
11/07/2016,1310.960405,1300.968835
12/07/2016,1263.477865,1262.950439
13/07/2016,1262.401183,1262.081829
14/07/2016,1258.481633,1258.919197
15/07/2016,1224.082956,1231.145945
18/07/2016,1264.130336,1263.663144
19/07/2016,1238.843224,1243.261943
20/07/2016,1263.751763,1263.440424
21/07/2016,1295.025446,1288.674661
22/07/2016,1256.470245,1257.716506
25/07/2016,1276.263363,1273.707841
26/07/2016,1283.425611,1279.476303
27/07/2016,1287.550618,1282.794839
28/07/2016,1286.858056,1282.238038
29/07/2016,1261.291422,1261.680932
01/08/2016,1271.360591,1269.810231
02/08/2016,1231.737913,1237.872106
03/08/2016,1257.076857,1258.429212
04/08/2016,1247.622122,1250.789897
05/08/2016,1219.741551,1228.228306
08/08/2016,1216.234799,1225.377483
09/08/2016,1247.037946,1250.433544
10/08/2016,1241.011588,1245.555964
11/08/2016,1248.901419,1251.948044
12/08/2016,1257.737188,1259.097373
15/08/2016,1259.611595,1260.611873
16/08/2016,1264.878051,1264.865835
17/08/2016,1267.08575,1266.6476
18/08/2016,1264.076703,1264.219946
19/08/2016,1256.102416,1257.783322
22/08/2016,1263.350017,1263.640872
23/08/2016,1294.498368,1288.786022
24/08/2016,1306.114633,1298.118012
25/08/2016,1320.279153,1309.47676
26/08/2016,1320.028649,1309.276312
29/08/2016,1304.219686,1296.625785
30/08/2016,1321.794837,1310.723995
31/08/2016,1321.488603,1310.479002
01/09/2016,1323.715655,1312.260767
02/09/2016,1312.688009,1303.441033
05/09/2016,1313.605426,1304.176011
06/09/2016,1287.024385,1282.883927
07/09/2016,1271.130804,1270.099768
08/09/2016,1269.307913,1268.629813
09/09/2016,1263.978883,1264.331306
12/09/2016,1290.546232,1285.779294
13/09/2016,1288.579315,1284.197978
14/09/2016,1274.399711,1272.794687
15/09/2016,1305.956096,1298.229373
16/09/2016,1310.759924,1302.082438
19/09/2016,1317.957098,1307.8509
20/09/2016,1332.534217,1319.521456
21/09/2016,1345.191915,1329.632969
22/09/2016,1332.174972,1319.254192
23/09/2016,1318.932704,1308.674966
26/09/2016,1333.205475,1320.10053
27/09/2016,1307.079745,1299.231615
28/09/2016,1321.242672,1310.590363
29/09/2016,1304.377349,1297.093498
30/09/2016,1301.407219,1294.710388
03/10/2016,1313.171297,1304.153739
04/10/2016,1302.85911,1295.890807
05/10/2016,1301.943315,1295.155829
06/10/2016,1316.039018,1306.470033
07/10/2016,1323.547035,1312.483487
10/10/2016,1323.185124,1312.193951
11/10/2016,1324.242959,1313.040289
12/10/2016,1325.078226,1313.70845
13/10/2016,1328.364028,1316.336553
14/10/2016,1324.85371,1313.530274
17/10/2016,1312.991825,1304.042379
18/10/2016,1315.521097,1306.069136
19/10/2016,1318.162569,1308.184981
20/10/2016,1320.86074,1310.34537
21/10/2016,1332.27008,1319.476912
24/10/2016,1325.802903,1314.309796
25/10/2016,1337.77771,1323.886779
26/10/2016,1348.239726,1332.238799
27/10/2016,1346.870548,1331.147469
28/10/2016,1332.23173,1319.476912
31/10/2016,1312.384762,1303.61921
01/11/2016,1318.276296,1308.340885
02/11/2016,1310.348934,1301.99335
03/11/2016,1322.767235,1311.948958
04/11/2016,1321.84871,1311.21398
07/11/2016,1317.67418,1307.873172
08/11/2016,1317.618555,1307.828628
09/11/2016,1321.289766,1310.768539
10/11/2016,1305.03834,1297.761659
11/11/2016,1314.587132,1305.423246
14/11/2016,1323.06577,1312.216223
15/11/2016,1302.356709,1295.645814
16/11/2016,1295.697708,1290.300521
17/11/2016,1316.568705,1307.071378
18/11/2016,1332.279072,1319.655089
21/11/2016,1343.762415,1328.831175
22/11/2016,1340.830787,1326.492609
23/11/2016,1339.993548,1325.824448
24/11/2016,1334.217324,1321.214133
25/11/2016,1342.414085,1327.762117
28/11/2016,1353.021588,1336.225497
29/11/2016,1352.098953,1335.490519
30/11/2016,1360.40153,1342.105319
01/12/2016,1372.101024,1351.415038
02/12/2016,1372.325323,1351.593215
05/12/2016,1385.727634,1362.239256
06/12/2016,1395.84113,1370.257196
07/12/2016,1400.089381,1373.620276
08/12/2016,1382.128842,1359.410706
09/12/2016,1393.865366,1368.720424
12/12/2016,1395.440395,1369.967659
13/12/2016,1395.21534,1369.789483
14/12/2016,1398.281619,1372.217137
15/12/2016,1402.897141,1375.869754
16/12/2016,1411.937173,1383.019083
19/12/2016,1403.534032,1376.382011
20/12/2016,1396.802719,1371.05899
21/12/2016,1387.207941,1363.464219
22/12/2016,1387.882293,1363.998749
23/12/2016,1393.614852,1368.542248
26/12/2016,1393.53048,1368.475432
27/12/2016,1393.192995,1368.208167
28/12/2016,1414.678483,1385.224016
29/12/2016,1420.179172,1389.567067
30/12/2016,1418.767638,1388.453464
02/01/2017,1416.650761,1386.78306
03/01/2017,1410.132741,1381.638216
04/01/2017,1406.12972,1378.475584
05/01/2017,1403.988486,1376.782908
06/01/2017,1416.155973,1386.404435
09/01/2017,1423.237765,1391.994721
10/01/2017,1405.473161,1377.985599
11/01/2017,1408.994522,1380.769606
12/01/2017,1408.459006,1380.346437
13/01/2017,1396.537631,1370.925358
16/01/2017,1390.826319,1366.404131
17/01/2017,1385.794399,1362.417433
18/01/2017,1365.569069,1346.381554
19/01/2017,1358.791335,1340.991717
20/01/2017,1375.159076,1354.020868
23/01/2017,1365.174594,1346.092017
24/01/2017,1357.529221,1340.011746
25/01/2017,1365.613501,1346.44837
26/01/2017,1375.69591,1354.46631
27/01/2017,1376.789786,1355.33492
30/01/2017,1388.347456,1364.511006
31/01/2017,1394.220297,1369.165865
01/02/2017,1396.301443,1370.813997
02/02/2017,1395.344954,1370.056748
03/02/2017,1405.499214,1378.096959
06/02/2017,1415.499259,1386.003538
07/02/2017,1424.526229,1393.130596
08/02/2017,1420.967317,1390.324317
09/02/2017,1408.686793,1380.635973
10/02/2017,1407.193168,1379.455554
13/02/2017,1402.995007,1376.137018
14/02/2017,1404.768999,1377.540158
15/02/2017,1420.316505,1389.834332
16/02/2017,1419.1027,1388.876633
17/02/2017,1413.429848,1384.39995
20/02/2017,1438.838362,1404.467071
21/02/2017,1441.130744,1406.271108
22/02/2017,1432.071521,1399.14405
23/02/2017,1413.156182,1384.244046
24/02/2017,1405.852895,1378.475584
27/02/2017,1406.388097,1378.898753
28/02/2017,1396.415667,1371.014446
01/03/2017,1415.938052,1386.471252
02/03/2017,1418.448616,1388.453464
03/03/2017,1425.362182,1393.910118
06/03/2017,1411.860483,1383.264076
07/03/2017,1408.702987,1380.769606
08/03/2017,1410.337381,1382.061385
09/03/2017,1417.919357,1388.052567
10/03/2017,1412.614716,1383.865421
13/03/2017,1415.208642,1385.91445
14/03/2017,1439.803629,1405.335681
15/03/2017,1426.925932,1395.201897
16/03/2017,1415.258154,1386.003538
17/03/2017,1418.614483,1388.653913
20/03/2017,1419.207058,1389.121626
21/03/2017,1408.229376,1380.457797
22/03/2017,1430.516608,1398.074992
23/03/2017,1438.628581,1404.467071
24/03/2017,1440.60936,1406.026115
27/03/2017,1448.64789,1412.351379
28/03/2017,1455.221924,1417.518495
29/03/2017,1448.670266,1412.373651
30/03/2017,1458.984696,1420.480678
31/03/2017,1450.67031,1413.954966
03/04/2017,1458.69167,1420.257958
04/04/2017,1469.871598,1429.033147
05/04/2017,1473.310295,1431.728066
06/04/2017,1469.386631,1428.654522
07/04/2017,1476.46248,1434.200264
10/04/2017,1467.331792,1427.050934
11/04/2017,1451.650072,1414.75676
